frame_number,track_id,x1,y1,x2,y2
142,105,567,305,1296,688
142,106,1240,491,2513,1095
142,107,1241,262,2483,614
143,4,-264,417,-184,908
143,5,-79,89,-46,234
143,6,831,301,1561,613
143,9,-357,106,-172,282
143,11,824,338,1704,774
143,12,699,168,1523,403
143,17,521,286,1096,651
143,18,-165,228,-104,552
143,20,412,361,914,825
143,26,558,281,1015,576
143,35,169,124,479,311
143,36,376,241,864,559
143,45,633,298,1285,651
143,47,635,328,1329,723
143,65,194,250,521,582
143,76,604,322,1313,717
143,78,232,250,491,582
143,79,1076,220,2290,519
143,83,956,237,2068,545
143,87,1101,215,2328,505
143,91,1273,498,2527,1095
143,105,566,308,1288,691
143,106,1243,491,2509,1091
143,107,1233,263,2472,613
144,4,-273,416,-193,904
144,5,-84,87,-52,229
144,6,835,299,1559,609
144,9,-376,106,-191,281
144,11,818,337,1698,774
144,12,697,170,1515,405
144,17,512,283,1084,649
144,18,-175,226,-115,548
144,20,407,359,901,819
144,26,563,281,1017,576
144,35,159,123,461,311
144,36,370,241,854,559
144,45,645,297,1285,642
144,47,633,329,1328,723
144,65,184,250,511,582
144,76,604,318,1308,713
144,78,220,250,478,583
144,79,1070,219,2281,519
144,83,939,236,2041,545
144,87,1096,216,2324,506
144,91,1275,497,2526,1093
144,105,562,308,1293,700
144,106,1243,493,2516,1095
144,107,1224,264,2459,613
145,4,-283,414,-203,900
145,5,-90,85,-58,224
145,6,813,309,1568,629
145,9,-395,105,-211,280
145,11,813,337,1688,770
145,12,696,172,1510,407
145,17,505,281,1071,644
145,18,-185,224,-125,544
145,20,400,358,889,816
145,26,567,282,1020,575
145,35,149,124,443,312
145,36,363,242,842,560
145,45,645,297,1283,640
145,47,632,329,1327,723
145,65,168,250,486,582
145,76,600,320,1307,716
145,78,205,250,462,583
145,79,1067,221,2276,522
145,83,922,237,2018,546
145,87,1090,216,2320,507
145,91,1276,495,2526,1090
145,105,557,309,1287,705
145,106,1249,494,2526,1099
145,107,1217,265,2445,610
146,4,-292,413,-213,896
146,5,-95,83,-64,220
146,6,806,311,1573,634
146,9,-414,105,-230,280
146,11,809,336,1680,768
146,12,691,172,1500,408
146,17,500,280,1060,639
146,18,-195,222,-135,541
146,20,389,357,877,818
146,26,505,280,1055,637
146,35,142,126,428,314
146,36,359,244,836,564
146,45,644,297,1279,637
146,47,631,329,1325,723
146,65,157,249,468,582
146,76,596,321,1307,720
146,78,207,249,464,582
146,79,1063,222,2277,526
146,83,907,237,1995,547
146,87,1089,220,2237,491
146,91,1278,494,2525,1087
146,105,550,310,1275,708
146,106,1247,493,2524,1098
146,107,1210,266,2436,610
147,4,-301,411,-223,892
147,5,-100,81,-70,215
147,6,803,312,1576,636
147,9,-433,104,-249,279
147,11,806,336,1678,768
147,12,686,172,1486,407
147,17,498,279,1053,637
147,18,-205,220,-145,537
147,20,382,357,868,819
147,26,507,280,1059,639
147,35,136,128,414,316
147,36,364,244,832,562
147,45,630,297,1285,649
147,47,630,329,1324,723
147,65,149,249,452,582
147,76,592,322,1306,723
147,78,209,249,465,581
147,79,1063,223,2273,528
147,83,890,237,1970,548
147,87,1078,221,2237,496
147,91,1279,492,2524,1085
147,105,544,311,1264,710
147,106,1240,491,2519,1096
147,107,1196,265,2428,611
148,4,-311,410,-232,888
148,5,-106,79,-76,211
148,6,802,310,1576,632
148,9,-452,104,-269,278
148,11,817,337,1694,772
148,12,677,172,1478,409
148,17,493,279,1046,635
148,18,-215,218,-155,533
148,20,373,358,858,823
148,26,508,281,1063,642
148,35,127,129,398,318
148,36,359,244,825,564
148,45,617,296,1286,655
148,47,629,329,1323,723
148,65,142,249,438,582
148,76,588,323,1305,726
148,78,211,249,467,581
148,79,1053,222,2255,527
148,83,874,236,1944,548
148,87,1052,223,2276,518
148,91,1281,491,2524,1082
148,105,541,311,1253,711
148,106,1238,491,2512,1094
148,107,1185,264,2417,611
149,4,-320,408,-242,883
149,5,-111,77,-82,206
149,6,803,309,1575,631
149,9,-472,103,-288,277
149,11,816,337,1695,774
149,12,672,172,1472,411
149,17,488,276,1039,634
149,18,-224,215,-166,529
149,20,367,360,848,826
149,26,509,281,1067,644
149,35,117,130,382,321
149,36,353,243,815,563
149,45,609,293,1288,659
149,47,627,329,1322,723
149,65,137,250,425,584
149,76,584,324,1305,729
149,78,213,248,469,580
149,79,1056,222,2231,521
149,83,860,236,1920,548
149,87,1045,224,2286,526
149,91,1282,489,2523,1080
149,105,542,312,1244,710
149,106,1241,493,2509,1092
149,107,1180,265,2411,611
150,5,-116,74,-88,202
150,6,807,304,1570,620
150,9,-491,103,-307,277
150,11,826,339,1706,776
150,12,668,173,1465,412
150,17,485,273,1029,627
150,18,-234,213,-176,525
150,20,361,363,839,830
150,26,511,282,1071,646
150,35,108,131,365,322
150,36,348,242,805,562
150,45,606,293,1292,664
150,47,626,329,1320,723
150,65,136,251,418,586
150,76,580,326,1304,732
150,78,215,248,470,579
150,79,1056,221,2219,518
150,83,849,236,1896,547
150,87,1042,224,2285,530
150,91,1284,488,2523,1077
150,105,542,311,1237,709
150,106,1248,497,2511,1093
150,107,1176,265,2407,612
151,5,-122,72,-94,197
151,6,807,303,1569,616
151,9,-510,102,-327,276
151,11,825,340,1707,778
151,12,664,174,1460,416
151,17,483,272,1019,621
151,18,-244,211,-186,521
151,20,352,367,827,836
151,26,512,282,1076,649
151,35,101,132,351,324
151,36,344,242,796,562
151,45,612,292,1302,667
151,47,625,329,1319,723
151,65,140,253,417,589
151,76,576,327,1303,735
151,78,217,248,472,579
151,79,1051,219,2207,517
151,83,837,236,1869,546
151,87,1043,224,2281,532
151,91,1285,486,2522,1074
151,105,538,310,1228,711
151,106,1253,493,2528,1094
151,107,1177,266,2407,612
152,5,-127,70,-100,193
152,6,806,301,1570,613
152,9,-529,101,-346,275
152,11,823,339,1706,778
152,12,665,176,1459,419
152,17,481,270,1012,616
152,18,-254,209,-196,517
152,20,342,370,813,840
152,26,513,283,1080,651
152,35,95,133,338,324
152,36,341,243,790,563
152,45,616,292,1309,670
152,47,624,329,1318,723
152,65,138,254,408,591
152,76,572,328,1303,738
152,78,154,252,404,589
152,79,1043,218,2196,516
152,83,820,237,1840,547
152,87,1046,225,2276,533
152,91,1287,484,2521,1072
152,105,534,310,1217,711
152,106,1262,497,2535,1098
152,107,1174,266,2405,612
153,5,-133,68,-105,188
153,6,806,301,1572,612
153,9,-548,101,-365,274
153,11,825,338,1702,773
153,12,669,177,1457,420
153,17,479,269,1006,614
153,18,-264,207,-206,513
153,20,331,371,797,842
153,26,515,283,1084,653
153,35,90,134,327,327
153,36,338,244,784,565
153,45,612,292,1304,672
153,47,623,329,1316,723
153,65,132,253,397,591
153,76,568,329,1302,741
153,78,149,252,400,590
153,79,1037,218,2185,515
153,83,802,237,1813,548
153,87,1047,227,2275,537
153,91,1289,483,2521,1069
153,105,531,310,1207,711
153,106,1261,513,2533,1113
153,107,1172,266,2404,612
154,5,-138,66,-111,184
154,6,805,301,1573,612
154,9,-567,100,-385,273
154,11,829,337,1704,771
154,12,666,177,1451,421
154,17,476,268,1004,614
154,18,-273,205,-216,509
154,20,322,371,783,843
154,26,516,284,1088,656
154,35,89,135,320,328
154,36,338,245,780,566
154,45,616,292,1309,673
154,47,621,329,1315,723
154,65,126,253,385,590
154,76,564,331,1301,745
154,78,145,252,396,590
154,79,1032,217,2181,516
154,83,790,238,1789,548
154,87,1047,229,2275,542
154,91,1290,481,2520,1067
154,105,530,310,1199,712
154,106,1255,520,2528,1120
154,107,1171,265,2400,611
155,5,-143,64,-117,179
155,6,802,302,1577,614
155,11,831,337,1709,771
155,12,665,177,1442,420
155,17,474,267,1000,613
155,18,-283,203,-227,505
155,20,316,371,772,843
155,26,517,284,1093,658
155,35,88,135,313,329
155,36,341,246,781,568
155,45,616,291,1308,673
155,47,620,329,1314,723
155,65,121,252,374,590
155,76,560,332,1301,748
155,78,130,251,371,589
155,79,1028,217,2175,516
155,83,776,239,1769,551
155,87,1050,231,2271,544
155,91,1292,480,2520,1064
155,105,528,312,1190,713
155,106,1257,521,2525,1118
155,107,1172,266,2401,612
156,5,-149,62,-123,174
156,6,803,301,1576,612
156,11,839,337,1719,773
156,12,661,177,1436,421
156,17,470,265,995,612
156,18,-293,201,-237,502
156,20,314,371,764,843
156,26,519,285,1097,661
156,35,83,135,302,330
156,36,346,245,782,567
156,45,615,291,1305,672
156,47,619,329,1313,723
156,65,118,252,365,588
156,76,556,333,1300,751
156,78,124,251,366,589
156,79,1027,216,2168,515
156,83,766,240,1749,553
156,87,1053,231,2268,545
156,91,1293,478,2519,1062
156,105,528,314,1184,715
156,106,1267,522,2523,1111
156,107,1173,267,2403,614
157,5,-154,60,-129,170
157,6,799,302,1582,617
157,11,852,338,1736,774
157,12,658,177,1432,422
157,17,463,262,986,609
157,18,-303,199,-247,498
157,20,314,372,760,844
157,26,520,285,1101,663
157,35,77,135,289,331
157,36,343,244,776,566
157,45,618,289,1300,666
157,47,618,329,1311,724
157,65,117,252,359,588
157,76,552,334,1300,754
157,78,118,251,360,590
157,79,1027,214,2163,513
157,83,751,239,1724,553
157,87,1053,231,2262,546
157,91,1295,477,2518,1059
157,105,525,315,1175,716
157,106,1270,524,2522,1112
157,107,1174,268,2405,615
158,5,-160,58,-135,165
158,6,797,302,1580,616
158,11,855,338,1740,774
158,12,655,178,1430,425
158,17,459,260,975,602
158,18,-313,197,-257,494
158,20,315,373,756,845
158,26,522,286,1105,665
158,35,70,135,278,332
158,36,340,243,768,564
158,45,622,290,1304,665
158,47,617,330,1310,724
158,65,119,253,355,590
158,76,548,335,1299,757
158,78,113,251,354,590
158,79,1023,212,2155,512
158,83,744,238,1706,552
158,87,1050,231,2254,546
158,91,1296,475,2518,1056
158,105,519,315,1163,716
158,106,1272,526,2521,1112
158,107,1174,269,2405,616
159,5,-165,56,-141,161
159,6,803,258,1591,571
159,11,856,337,1740,771
159,12,655,180,1425,427
159,17,455,258,962,595
159,18,-323,194,-267,490
159,20,315,372,753,845
159,26,523,286,1109,668
159,35,64,136,266,333
159,36,335,242,759,562
159,45,640,289,1322,664
159,47,615,330,1309,724
159,65,123,255,355,592
159,76,544,337,1298,760
159,78,107,251,349,590
159,79,1019,212,2142,510
159,83,726,238,1689,552
159,87,1049,231,2246,546
159,91,1298,474,2517,1054
159,105,513,314,1150,715
159,106,1274,527,2520,1112
159,107,1173,269,2404,616
160,5,-170,54,-147,156
160,6,796,240,1583,552
160,11,856,336,1738,768
160,12,660,180,1420,425
160,17,451,258,953,592
160,20,312,371,745,845
160,26,524,287,1114,670
160,35,59,138,255,335
160,36,330,242,750,562
160,45,653,294,1337,670
160,47,614,330,1308,724
160,65,120,255,348,593
160,76,667,290,1325,655
160,78,101,251,343,590
160,79,1014,212,2132,510
160,83,708,238,1671,552
160,87,1048,231,2241,547
160,91,1299,472,2517,1051
160,105,507,314,1138,714
160,106,1276,529,2520,1113
160,107,1163,269,2395,616
161,6,783,233,1567,542
161,11,860,335,1738,762
161,12,665,180,1422,426
161,17,448,258,950,592
161,20,306,370,734,843
161,26,526,287,1118,672
161,35,55,138,244,336
161,36,326,243,743,562
161,45,653,291,1337,667
161,47,613,330,1306,724
161,65,113,254,335,592
161,76,852,322,1615,731
161,78,107,253,336,591
161,79,1010,212,2120,509
161,83,690,238,1654,553
161,87,1046,231,2236,548
161,91,1301,471,2516,1049
161,105,503,314,1128,713
161,106,1278,531,2519,1113
161,107,1152,269,2389,617
162,6,765,231,1551,541
162,11,879,334,1767,766
162,12,663,179,1416,425
162,17,447,257,948,592
162,20,299,369,722,843
162,26,527,288,1122,675
162,35,53,139,235,337
162,36,323,244,738,565
162,45,649,288,1335,665
162,47,612,330,1305,724
162,65,106,254,329,592
162,76,888,331,1702,758
162,78,104,253,325,590
162,79,1004,213,2113,511
162,83,672,238,1637,553
162,87,1045,231,2230,549
162,91,1302,469,2515,1046
162,105,503,314,1122,712
162,106,1281,533,2518,1113
162,107,1145,269,2381,618
163,6,746,231,1535,542
163,11,871,336,1764,769
163,12,659,179,1407,424
163,17,444,256,944,590
163,20,294,370,710,840
163,26,528,288,1126,677
163,35,53,139,227,335
163,36,322,246,735,567
163,45,645,285,1332,662
163,47,611,330,1304,724
163,65,100,254,323,593
163,76,914,334,1737,765
163,78,102,252,315,588
163,79,999,214,2104,512
163,83,654,238,1620,553
163,87,1048,231,2227,549
163,91,1304,467,2515,1044
163,105,503,314,1118,712
163,106,1283,535,2517,1114
163,107,1143,269,2376,618
164,6,730,233,1519,545
164,11,877,336,1773,769
164,12,654,178,1396,422
164,17,437,254,935,588
164,20,290,371,700,841
164,26,530,289,1131,679
164,35,46,138,215,336
164,36,325,246,734,567
164,45,646,283,1324,654
164,47,609,330,1302,724
164,65,93,254,316,593
164,76,940,336,1772,773
164,78,97,251,304,586
164,79,996,215,2096,513
164,83,636,238,1602,553
164,87,1052,231,2223,548
164,91,1306,466,2514,1041
164,105,505,313,1115,710
164,106,1285,536,2516,1114
164,107,1146,269,2375,618
165,6,713,236,1501,549
165,11,882,335,1781,769
165,12,650,177,1390,421
165,17,431,252,923,583
165,20,287,373,693,842
165,26,531,289,1135,682
165,35,35,138,199,337
165,36,323,246,729,567
165,45,648,281,1323,649
165,47,608,330,1301,724
165,65,87,255,310,593
165,76,965,339,1807,781
165,78,94,251,295,586
165,79,993,217,2090,515
165,83,617,238,1585,554
165,87,1050,230,2215,547
165,91,1307,464,2514,1038
165,105,501,311,1107,708
165,106,1287,538,2515,1114
165,107,1152,269,2378,617
166,6,696,239,1482,552
166,11,880,333,1782,767
166,12,648,177,1387,422
166,17,427,249,911,576
166,20,288,374,688,843
166,26,533,290,1139,684
166,35,27,137,184,336
166,36,316,245,720,567
166,45,649,280,1326,648
166,47,607,330,1300,724
166,65,81,255,304,594
166,76,991,342,1842,788
166,78,95,251,291,586
166,79,987,218,2080,516
166,83,599,238,1568,554
166,87,1044,229,2203,545
166,91,1309,463,2513,1036
166,105,497,308,1096,704
166,106,1289,540,2514,1115
166,107,1151,268,2378,618
167,6,682,240,1465,553
167,11,881,331,1779,760
167,12,648,177,1384,423
167,17,423,248,901,571
167,20,281,374,677,844
167,26,534,290,1143,687
167,35,19,137,170,336
167,36,310,244,709,564
167,45,662,280,1342,649
167,47,606,330,1299,724
167,65,74,255,297,594
167,76,1016,345,1877,796
167,78,97,252,288,586
167,79,976,218,2066,516
167,83,581,238,1551,554
167,87,1040,228,2191,544
167,91,1310,461,2512,1033
167,105,490,305,1084,700
167,106,1292,542,2514,1115
167,107,1144,269,2372,619
168,6,671,240,1444,552
168,11,882,329,1776,755
168,12,645,178,1379,425
168,17,420,247,896,570
168,20,274,373,665,842
168,26,535,291,1147,689
168,35,13,138,158,337
168,36,303,243,699,564
168,45,660,280,1341,648
168,47,605,330,1297,724
168,65,68,255,291,595
168,76,1042,347,1912,804
168,78,94,251,280,585
168,79,964,218,2050,516
168,83,563,238,1534,554
168,87,1036,228,2183,544
168,91,1312,460,2512,1031
168,105,485,304,1072,696
168,106,1294,543,2513,1116
168,107,1137,270,2366,621
169,6,664,241,1423,548
169,11,887,328,1784,753
169,12,644,179,1372,425
169,17,416,247,889,569
169,20,266,372,653,841
169,26,537,291,1152,691
169,35,9,138,147,337
169,36,298,243,691,564
169,45,664,279,1347,648
169,47,603,330,1296,724
169,65,61,255,285,595
169,76,1068,350,1947,811
169,78,85,249,267,583
169,79,953,217,2033,515
169,83,545,238,1516,554
169,87,1034,229,2175,545
169,91,1313,458,2511,1028
169,105,482,303,1063,695
169,106,1296,545,2512,1116
169,107,1133,271,2362,624
170,6,658,241,1398,542
170,11,900,327,1806,756
170,12,640,178,1363,423
170,17,410,246,882,568
170,20,259,372,641,840
170,26,538,292,1156,694
170,35,9,139,141,338
170,36,294,244,685,565
170,45,661,278,1345,647
170,47,602,330,1295,724
170,65,55,256,278,596
170,76,1093,353,1982,819
170,78,77,247,255,581
170,79,947,217,2022,515
170,83,527,238,1499,555
170,87,1035,230,2169,545
170,91,1315,457,2511,1026
170,105,480,303,1057,694
170,106,1298,547,2511,1116
170,107,1134,272,2361,625
170,125,700,302,1438,616
171,6,634,240,1383,547
171,11,904,328,1814,757
171,12,633,177,1352,422
171,17,401,243,871,566
171,20,255,371,633,840
171,26,484,316,1062,707
171,35,2,139,128,338
171,36,291,244,678,566
171,45,660,275,1342,642
171,47,601,330,1293,724
171,65,55,245,260,575
171,76,1119,356,2017,827
171,78,71,246,244,577
171,79,944,215,2013,513
171,83,509,237,1482,555
171,87,1036,230,2165,544
171,91,1316,455,2510,1023
171,105,484,304,1052,690
171,106,1300,549,2510,1117
171,107,1136,273,2359,626
171,125,808,322,1750,724
172,6,621,240,1367,549
172,11,905,329,1817,758
172,12,630,176,1340,419
172,17,393,241,858,562
172,20,252,372,627,842
172,26,482,317,1062,710
172,35,-6,138,113,339
172,36,292,244,677,567
172,45,657,273,1334,635
172,65,55,245,249,574
172,76,1145,359,2052,834
172,78,65,245,238,576
172,79,944,213,2007,511
172,83,491,237,1465,555
172,87,1032,229,2156,543
172,91,1318,453,2509,1020
172,105,482,305,1051,695
172,106,1302,551,2509,1117
172,107,1137,273,2357,626
172,125,840,329,1854,761
173,6,609,241,1352,551
173,11,905,329,1821,759
173,12,623,176,1335,421
173,17,385,239,844,558
173,20,252,373,624,843
173,26,481,319,1063,713
173,35,-16,138,97,339
173,36,292,244,674,567
173,45,658,271,1333,630
173,65,57,245,242,575
173,76,1170,361,2087,842
173,78,59,244,231,575
173,79,945,212,2001,509
173,83,473,237,1448,555
173,87,1024,229,2146,543
173,91,1319,452,2509,1018
173,105,474,306,1040,697
173,106,1305,552,2508,1117
173,107,1133,273,2351,626
173,125,873,336,1959,799
174,6,597,241,1334,552
174,11,903,328,1817,756
174,12,619,177,1329,422
174,17,380,237,833,553
174,20,254,374,622,845
174,26,479,320,1063,716
174,35,-24,138,83,340
174,36,288,243,665,565
174,45,672,271,1347,628
174,65,62,246,240,577
174,76,1196,364,2122,850
174,78,53,244,225,574
174,79,945,210,1994,506
174,83,455,237,1430,556
174,87,1018,228,2136,543
174,105,466,305,1027,695
174,106,1307,554,2508,1118
174,107,1127,272,2341,625
174,125,906,343,2063,837
174,127,-6,59,45,175
175,6,586,241,1316,552
175,11,901,326,1814,752
175,12,621,178,1325,422
175,17,376,237,822,549
175,20,259,373,623,845
175,26,478,322,1064,718
175,35,-30,139,71,342
175,36,282,242,654,563
175,45,676,271,1356,629
175,65,63,246,234,577
175,76,1222,367,2157,857
175,78,47,243,218,573
175,79,942,209,1985,505
175,83,437,237,1413,556
175,87,1015,227,2128,542
175,105,458,302,1016,692
175,106,1309,556,2507,1118
175,107,1120,270,2332,623
175,125,916,372,1930,806
175,127,-16,55,33,169
176,6,573,240,1296,551
176,11,902,324,1814,747
176,12,625,178,1324,422
176,17,373,237,817,548
176,20,254,371,615,843
176,26,476,323,1064,721
176,35,-40,139,61,342
176,36,276,241,643,560
176,45,676,271,1361,631
176,65,58,245,223,576
176,76,1247,370,2192,865
176,78,40,243,212,572
176,79,938,209,1975,504
176,83,419,237,1396,556
176,87,1012,228,2122,542
176,105,454,301,1005,688
176,106,1311,558,2506,1118
176,107,1116,269,2326,622
176,125,946,382,2005,835
176,127,-26,52,23,166
177,6,562,239,1277,549
177,11,921,324,1841,748
177,12,624,177,1317,419
177,17,372,237,814,549
177,20,249,369,605,841
177,26,475,325,1064,724
177,35,-49,140,52,343
177,36,270,241,635,561
177,45,672,270,1360,631
177,65,50,243,209,574
177,76,1273,372,2227,873
